framenum	queue density		dynamic density
3120		0.816525		0.0312652
3121		0.816338		0.00195091
3122		0.816935		0.0120956
3123		0.817633		0.0113036
3124		0.816665		0.0108744
3125		0.817278		0.0286666
3126		0.816712		0.0342033
3127		0.818265		0.0250926
3128		0.817953		0.0219672
3129		0.819506		0.0166373
3130		0.820048		0.0164149
3131		0.819241		0.0257715
3132		0.818901		0.0418977
3133		0.818562		0.0297787
3134		0.818456		0.0408949
3135		0.819311		0.0668654
3136		0.818601		0.0359201
3137		0.817251		0.0524872
3138		0.820868		0.0413944
3139		0.818663		0.0360411
3140		0.816275		0.0491082
3141		0.818663		0.0353192
3142		0.815362		0.0406062
3143		0.814297		0.0410081
3144		0.814036		0.0503217
3145		0.81196		0.0418743
3146		0.810906		0.041129
3147		0.810083		0.0415621
3148		0.807976		0.0250184
3149		0.808405		0.0264621
3150		0.808753		0.0258339
3151		0.807219		0.0307814
3152		0.80878		0.0290217
3153		0.807285		0.0274142
3154		0.80622		0.0301727
3155		0.805565		0.0276561
3156		0.804964		0.0274181
3157		0.803965		0.0292558
3158		0.80569		0.030637
3159		0.805019		0.0288695
3160		0.803906		0.0679618
3161		0.806626		0.0407974
3162		0.806064		0.0439305
3163		0.805479		0.0219594
3164		0.805498		0.0411017
3165		0.805366		0.0340199
3166		0.805475		0.0347769
3167		0.806291		0.0314837
3168		0.805479		0.022213
3169		0.805814		0.0208708
3170		0.806166		0.020028
3171		0.803996		0.0143197
3172		0.804102		0.0125677
3173		0.803871		0.01057
3174		0.804051		0.0215107
3175		0.803735		0.0145265
3176		0.803446		0.0150376
3177		0.804004		0.0211791
3178		0.803914		0.00714812
3179		0.803739		0.00775681
3180		0.802958		0.00115494
3181		0.802342		0.00914976
3182		0.802248		0.00410861
3183		0.800988		0.0140075
3184		0.801273		0.00978185
3185		0.801558		0.032627
3186		0.801616		0.0198407
3187		0.802053		0.00865423
3188		0.802178		0.0228607
3189		0.802077		0.0117601
3190		0.801405		0.00524794
3191		0.801288		0.0102618
3192		0.799279		0.00917707
3193		0.799283		0.00676575
3194		0.798717		0.0163291
3195		0.798799		0.00702327
3196		0.798963		0.00651603
3197		0.799037		0.00441295
3198		0.799466		0.0038706
3199		0.799318		0.00341019
3200		0.799376		0.00584492
3201		0.79771		0.00610244
3202		0.797195		0.00616487
3203		0.7943		0.0142572
3204		0.793891		0.0161496
3205		0.793656		0.0201178
3206		0.79359		0.00878298
3207		0.793816		0.00950872
3208		0.79208		0.0126224
3209		0.791546		0.0110851
3210		0.791608		0.0374652
3211		0.781182		0.00220843
3212		0.781588		0.00920828
3213		0.779497		0.00637166
3214		0.780059		0.00443246
3215		0.781514		0.00504505
3216		0.781401		0.0053689
3217		0.78032		0.00146708
3218		0.779746		0.00620779
3219		0.779013		0.000218502
3220		0.779512		5.07236e-05
3221		0.778279		3.12145e-05
3222		0.778751		0
3223		0.779984		0.0176401
3224		0.778201		0.000351163
3225		0.777519		0.00616487
3226		0.777608		0.0138592
3227		0.777023		0.0192359
3228		0.777257		0.0147372
3229		0.777261		0.0186312
3230		0.777308		0.0210152
3231		0.777039		0.0186234
3232		0.778642		0.0221974
3233		0.778724		0.0149244
3234		0.778572		0.0155877
3235		0.777515		0.126165
3236		0.786337		0.0131647
3237		0.786028		0.0137617
3238		0.785377		0.0141792
3239		0.78604		0.0175894
3240		0.786571		0.0150649
3241		0.784394		0.0128643
3242		0.785455		0.0172304
3243		0.785205		0.015619
3244		0.785014		0.0254008
3245		0.784417		0.0120254
3246		0.784101		0.0100433
3247		0.783676		0.0121112
3248		0.781565		0.00953994
3249		0.780254		0.00565373
3250		0.779247		0.00728079
3251		0.778275		0.0062312
3252		0.777577		0.00582541
3253		0.777819		0.00469388
3254		0.776883		0.01359
3255		0.77732		0.00842792
3256		0.777093		0.00748368
3257		0.776894		0.00812748
3258		0.776399		0.00122907
3259		0.776566		0.00119005
3260		0.775283		0.00510748
3261		0.777257		0.00797531
3262		0.777124		3.90181e-06
3263		0.775689		0.00409691
3264		0.776617		0.00811187
3265		0.777476		0.00615316
3266		0.776723		0.0124819
3267		0.772938		0.00217721
3268		0.773792		0.000932534
3269		0.773078		0.00689841
3270		0.773141		0.00333605
3271		0.773605		0
3272		0.772961		0.000437003
3273		0.772064		0.000483825
3274		0.771385		0.00561861
3275		0.772676		0.00418665
3276		0.775439		0.00783094
3277		0.778435		0.00596587
3278		0.778689		0.00506065
3279		0.778693		0.00506846
3280		0.78007		0.00151
3281		0.78094		0.00857619
3282		0.784401		0.00210308
3283		0.786259		0.00306683
3284		0.786114		0.00273517
3285		0.786867		0.0047368
3286		0.811386		0.00498262
3287		0.811616		0.00802213
3288		0.811823		0.0133013
3289		0.811265		0.0108939
3290		0.810372		0.00450269
3291		0.811008		0.00519332
3292		0.811211		0.00287564
3293		0.81221		0.0119513
3294		0.810891		0.0156463
3295		0.811109		0.0112528
3296		0.809123		0.00725738
3297		0.80949		0.0116313
3298		0.80947		0.0108548
3299		0.809556		0.016571
3300		0.808991		0.0134378
3301		0.810286		0.00317218
3302		0.809439		0.00293807
3303		0.809907		0.00311755
3304		0.809584		0.00384719
3305		0.809962		0.00424517
3306		0.809549		0.00238791
3307		0.809755		0.00243473
3308		0.809986		0.0040774
3309		0.809763		0.00126809
3310		0.810044		0.00669161
3311		0.810664		0.00125248
3312		0.810399		0.0155253
3313		0.810122		0.0158336
3314		0.809826		0.015221
3315		0.810181		0.0155643
3316		0.80892		0.0110851
3317		0.808546		0.00852937
3318		0.809096		0.00522063
3319		0.809209		0.00499042
3320		0.808686		0.0151234
3321		0.809517		0.0360801
3322		0.809607		0.0148854
3323		0.810091		0.0342033
3324		0.809627		0.0480079
3325		0.810208		0.0112216
3326		0.810754		0.0189823
3327		0.811312		0.0110187
3328		0.809997		0.0297552
3329		0.810118		0.0317491
3330		0.810212		0.0148698
3331		0.810251		0.0103359
3332		0.810243		0.0110226
3333		0.809549		0.022693
3334		0.808729		0.0170939
3335		0.808546		0.0220062
3336		0.797777		0.0083928
3337		0.798514		0.00782314
3338		0.798538		0.0316359
3339		0.798815		0.0413397
3340		0.797605		0.00426859
3341		0.796048		0.0166764
3342		0.795771		0.0144133
3343		0.795096		0.0282882
3344		0.794932		0.0411329
3345		0.795108		0.0427444
3346		0.794476		0.0356704
3347		0.794671		0.0358889
3348		0.794558		0.0219984
3349		0.794569		0.017086
3350		0.794749		0.0378125
3351		0.793949		0.0373716
3352		0.79377		0.0329196
3353		0.796243		0.0261148
3354		0.79814		0.0382027
3355		0.79885		0.0243707
3356		0.79878		0.0287759
3357		0.798791		0.0217409
3358		0.799973		0.00406179
3359		0.799626		0.0228998
3360		0.799786		0.0229388
3361		0.803665		0.0211869
3362		0.803462		0.00754221
3363		0.804125		0.0213937
3364		0.803321		0.0292675
3365		0.80315		0.0404189
3366		0.802595		0.0329664
3367		0.801963		0.0210347
3368		0.801667		0.0213312
3369		0.799236		0.0252916
3370		0.799642		0.0193257
3371		0.799654		0.0240664
3372		0.800871		0.0317569
3373		0.800711		0.0177611
3374		0.800933		0.0238284
3375		0.80226		0.0220843
3376		0.802888		0.0158921
3377		0.802693		0.0190252
3378		0.802915		0.0138397
3379		0.804652		0.0151429
3380		0.805627		0.0131764
3381		0.804133		0.0128253
3382		0.80457		0.0163525
3383		0.805444		0.0119708
3384		0.802923		0.0140738
3385		0.803083		0.0945332
3386		0.804051		0.0122751
3387		0.804234		0.0121542
3388		0.803946		0.00995743
3389		0.804539		0.0154044
3390		0.804176		0.0151117
3391		0.803633		0.0161457
3392		0.803317		0.0120605
3393		0.803454		0.00895857
3394		0.803142		0.00619998
3395		0.803419		0.010332
3396		0.804176		0.00608683
3397		0.804644		0.0051582
3398		0.805054		0.00935265
3399		0.805054		0.00843182
3400		0.805416		0.00511138
3401		0.80574		0.0145694
3402		0.80505		0.0128799
3403		0.805178		0.0133637
3404		0.806408		0.0127667
3405		0.806279		0.0102735
3406		0.806006		0.0131959
3407		0.805963		0.0105349
3408		0.80576		0.0121424
3409		0.805436		0.0163447
3410		0.805518		0.0198836
3411		0.79663		0.00654334
3412		0.79581		0.0189394
3413		0.796337		0.000546254
3414		0.795307		0.000963748
3415		0.794624		0.0109758
3416		0.794394		0
3417		0.79409		3.90181e-06
3418		0.793969		0.000994963
3419		0.794378		6.63309e-05
3420		0.794125		0
3421		0.795576		0.000971552
3422		0.795912		3.90181e-06
3423		0.795966		0.000659407
3424		0.795787		0.000437003
3425		0.796914		0.000390181
3426		0.79899		0
3427		0.798417		0
3428		0.798565		0
3429		0.800473		0
3430		0.800844		0
3431		0.800812		0
3432		0.801522		0
3433		0.805397		0
3434		0.811105		0
3435		0.814742		0.00119786
3436		0.833478		0.00320339
3437		0.833915		0
3438		0.834032		0
3439		0.834263		0.00051504
3440		0.834485		0
3441		0.834817		0.000101447
3442		0.835613		0
3443		0.835359		0.000175582
3444		0.835172		0
3445		0.835394		0
3446		0.835578		5.46254e-05
3447		0.836299		0.000265323
3448		0.836171		0.00120566
3449		0.836463		0.00110421
3450		0.836986		0.00200943
3451		0.837123		0.00261422
3452		0.837372		0.00250887
3453		0.837958		0.0021499
3454		0.838227		0.0015022
3455		0.838383		0.00200553
3456		0.838406		0.00136173
3457		0.838531		0.00047212
3458		0.83955		0.000331654
3459		0.840014		7.41345e-05
3460		0.839764		0.00439735
3461		0.839234		0.00199383
3462		0.840096		0.000764756
3463		0.840022		1.56073e-05
3464		0.839928		0.00505285
3465		0.840022		1.17054e-05
3466		0.839994		0.00138124
3467		0.839983		0.00739004
3468		0.83985		0.00692962
3469		0.839698		0.00470559
3470		0.839737		0.00649652
3471		0.839472		0.0027976
3472		0.839807		0.00229817
3473		0.839885		0.00480704
3474		0.83971		0.00170899
3475		0.839803		0.000542352
3476		0.8401		0.000905221
3477		0.839854		0.00223574
3478		0.839788		0.00071013
3479		0.839881		0.00271956
3480		0.840065		0.00290295
3481		0.839897		0.00469778
3482		0.839963		0.00305902
3483		0.841598		0.0010691
3484		0.841344		0.00235279
3485		0.841504		0.0957271
3486		0.837134		0.0101135
3487		0.837322		0.00482654
3488		0.836713		0.00341799
3489		0.836807		0.00230987
3490		0.836959		0.00851376
3491		0.837333		0.00227086
3492		0.837013		0.00175582
3493		0.837337		0.00351163
3494		0.83731		0.00125248
3495		0.836951		0.000807676
3496		0.836752		0.00190409
3497		0.837525		0.000179483
3498		0.83777		8.58399e-05
3499		0.837657		0
3500		0.838941		1.17054e-05
3501		0.840182		0.00030044
3502		0.84031		0
3503		0.840755		0.000651603
3504		0.840985		0.00356626
3505		0.841223		0.00375745
3506		0.841149		0
3507		0.841255		0.000152171
3508		0.841001		0.00110421
3509		0.840993		0
3510		0.840958		0.00640288
3511		0.841262		0.00286003
3512		0.841157		0.00178313
3513		0.841364		0.00431541
3514		0.841364		0.00532208
3515		0.841391		0.000148269
3516		0.84143		7.80363e-06
3517		0.84145		0.00126029
3518		0.841594		0.000226305
3519		0.841778		0
3520		0.841489		0.0002146
3521		0.841446		0.000561861
3522		0.841489		0.00276248
3523		0.841824		0.000893516
3524		0.842105		0.000109251
3525		0.841945		4.68218e-05
3526		0.84207		0.0032346
3527		0.842101		0.00101837
3528		0.842281		0.000780363
3529		0.842164		0.000507236
3530		0.842328		0.00137344
3531		0.842456		0.000542352
3532		0.842308		0.00105739
3533		0.842175		0.000319949
3534		0.842203		0.00202114
3535		0.841914		0.153123
3536		0.840662		0.00355455
3537		0.840755		0.00055796
3538		0.841356		0.00870105
3539		0.841173		0.00152951
3540		0.841383		0.00151781
3541		0.841028		0.00325411
3542		0.841122		0.000714032
3543		0.841181		0.00166607
3544		0.840954		0.00311755
3545		0.841391		0.00285223
3546		0.841169		0.00161145
3547		0.841883		0.00130321
3548		0.84159		0.00388621
3549		0.842164		0.00467437
3550		0.842406		0.00449099
3551		0.842367		0.00432711
3552		0.842293		0.000319949
3553		0.842222		0.000390181
3554		0.841727		0.00096765
3555		0.841641		0.000920828
3556		0.840923		0.00012876
3557		0.841032		0.00312535
3558		0.840712		0.00827965
3559		0.840693		0.0105856
3560		0.840806		0.0781455
3561		0.83992		0.014265
3562		0.839639		0.0142689
3563		0.839741		0.0109212
3564		0.83985		0.0125716
3565		0.840026		0.00840061
3566		0.840349		0.00842792
3567		0.840346		0.00520892
3568		0.840946		0.00202894
3569		0.841383		0.0189004
3570		0.837158		0.0240859
3571		0.837216		0.00445587
3572		0.837833		0.000815479
3573		0.838285		0.00327752
3574		0.838504		0.000526745
3575		0.838535		0.000195091
3576		0.838488		0.0017285
3577		0.838613		0.000425298
3578		0.83857		0.00291856
3579		0.838664		0.000682818
3580		0.83873		0.00328143
3581		0.838894		0.00452611
3582		0.838824		0.0137344
3583		0.838925		0.0125677
3584		0.839007		0.0123961
3585		0.838695		0.00706619
3586		0.838718		0.00541962
3587		0.838847		0.00822893
3588		0.839265		0.0148503
3589		0.838933		0.0131569
3590		0.839245		0.00772949
3591		0.839347		0.0117211
3592		0.839397		0.0122049
3593		0.840072		0.0107924
3594		0.84015		0.0897456
3595		0.838266		0.00737053
3596		0.838457		0.0043037
3597		0.838438		0.000655505
3598		0.838079		0.0015139
3599		0.83825		0.00233329
3600		0.838402		0.000799872
3601		0.838797		0.00541182
3602		0.838613		0.00520892
3603		0.838387		0.000347262
3604		0.838637		0.00175582
3605		0.839245		0.00424127
3606		0.83953		0
3607		0.839577		0.00282101
3608		0.839803		0.00404618
3609		0.839768		0.00360528
3610		0.839667		0.00609073
3611		0.839784		0.00992622
3612		0.840127		0.00711301
3613		0.84024		0.0101408
3614		0.840026		0.0116352
3615		0.839573		0.0130984
3616		0.839686		0.00756172
3617		0.839616		0.00641849
3618		0.839862		0.015221
3619		0.839963		0.032268
3620		0.833814		0.0171602
3621		0.833732		0.0183541
3622		0.834185		0.013512
3623		0.834149		0.011682
3624		0.833798		0.0104803
3625		0.833751		0.00672673
3626		0.834029		0.0158258
3627		0.833447		0.00302
3628		0.833314		0.00858789
3629		0.83379		0.00459634
3630		0.833135		0
3631		0.834536		0
3632		0.834661		0.000975454
3633		0.834528		7.80363e-06
3634		0.834368		3.90181e-06
3635		0.835343		9.36436e-05
3636		0.835913		0.000273127
3637		0.836483		0.000479923
3638		0.836061		0.000994963
3639		0.836455		0.00151781
3640		0.836705		0.00195091
3641		0.836889		0.00304732
3642		0.836787		0.00190018
3643		0.83683		0.00173631
3644		0.837197		0.00998084
3645		0.836947		0.00261031
3646		0.836381		0.00112762
3647		0.83708		0.00589954
3648		0.836811		0.00241913
3649		0.836795		0.0177845
3650		0.836393		0.000717934
3651		0.836795		0.0135081
3652		0.837567		0.0199188
3653		0.83788		0.0149752
3654		0.838036		0.00545864
3655		0.838192		0.0199305
3656		0.83889		0.0215692
3657		0.83896		0.00855278
3658		0.838843		0.0157672
3659		0.838535		0.0207928
3660		0.839105		0.000163876
3661		0.839604		0.0179874
3662		0.839948		0.0125521
3663		0.83994		0.0151742
3664		0.840665		0.0146552
3665		0.840751		0.0199968
3666		0.84081		0.0207655
3667		0.841184		0.0175933
3668		0.841664		0.0227905
3669		0.841649		0.208966
3670		0.838695		0.0298489
3671		0.839678		0.0224549
3672		0.839846		0.0330289
3673		0.840346		0.025713
3674		0.840486		0.0344335
3675		0.840162		0.0220218
3676		0.840677		0.0270474
3677		0.840888		0.0330757
3678		0.841075		0.0288968
3679		0.841411		0.0196612
3680		0.841672		0.0248663
3681		0.842363		0.0224627
3682		0.84207		0.0234148
3683		0.842417		0.0215263
3684		0.842359		0.0122478
3685		0.842659		0.0128955
3686		0.842698		0.0138241
3687		0.843116		0.0176128
3688		0.842932		0.00954774
3689		0.842936		0.00805335
3690		0.84303		0.0109719
3691		0.842952		0.00899758
3692		0.842593		0.0122985
3693		0.842523		0.0141285
3694		0.842425		0.0716724
3695		0.83866		0.0193569
3696		0.839573		0.0181005
3697		0.839686		0.0224393
3698		0.83999		0.0339029
3699		0.839733		0.0400911
3700		0.839331		0.0399741
3701		0.839351		0.0423113
3702		0.839538		0.0482303
3703		0.839776		0.0502125
3704		0.839195		0.0414763
3705		0.839526		0.0409613
3706		0.839546		0.0352763
3707		0.839214		0.0392952
3708		0.839651		0.0409378
3709		0.840002		0.0274142
3710		0.839846		0.0278512
3711		0.839838		0.027262
3712		0.839994		0.0184985
3713		0.839885		0.0167778
3714		0.83987		0.01828
3715		0.840014		0.0245658
3716		0.840178		0.0212415
3717		0.839667		0.00614926
3718		0.839803		0.0164696
3719		0.839592		0.0103632
3720		0.836487		0.00287174
3721		0.836947		0.00518941
3722		0.83699		0.000507236
3723		0.836822		0.00233719
3724		0.836241		0.0256778
3725		0.836233		0.000889614
3726		0.836354		0
3727		0.836007		0.00198212
3728		0.83637		0.00136173
3729		0.836073		0.000511138
3730		0.836034		0.00101057
3731		0.836249		0.0116001
3732		0.836764		0.00276248
3733		0.836549		0.0282491
3734		0.836963		0.0360333
3735		0.8374		0.0446953
3736		0.837271		0.0303171
3737		0.83747		0.0370672
3738		0.83754		0.0405516
3739		0.837638		0.0308321
3740		0.837946		0.0342696
3741		0.838075		0.0338326
3742		0.838336		0.0225876
3743		0.838317		0.00742125
3744		0.838363		0.0131296
3745		0.83546		0.0045222
3746		0.835765		0.00206796
3747		0.836007		0.000893516
3748		0.83603		0.000355065
3749		0.835566		0.00105739
3750		0.835421		0.00422176
3751		0.834782		0.00166217
3752		0.834739		0.000210698
3753		0.834735		0.00160365
3754		0.834493		0.000312145
3755		0.834661		0.000511138
3756		0.834469		0.00187287
3757		0.834789		0.000397985
3758		0.834473		0.000815479
3759		0.834528		0.000132662
3760		0.834622		0
3761		0.834165		0.00231768
3762		0.833818		0.0103476
3763		0.832928		0.00181825
3764		0.833338		0.00491238
3765		0.832378		0.00199773
3766		0.832273		0.0119122
3767		0.831465		0.0136251
3768		0.830708		0.0152054
3769		0.830119		0.163638
3770		0.829327		0.0326738
3771		0.828956		0.0477543
3772		0.829803		0.0377462
3773		0.830517		0.0332552
3774		0.831305		0.0350383
3775		0.831559		0.0281828
3776		0.831652		0.0338639
3777		0.831356		0.0213897
3778		0.831133		0.026903
3779		0.831192		0.0258924
3780		0.832007		0.0335127
3781		0.832924		0.0211712
3782		0.83383		0.018358
3783		0.833849		0.0175113
3784		0.833993		0.00877128
3785		0.833822		0.00936826
3786		0.834438		0.0121346
3787		0.834348		0.00509577
3788		0.835312		0.00247375
3789		0.835269		0.00465486
3790		0.835328		0.00631704
3791		0.835273		0.00503724
3792		0.835207		0.00626631
3793		0.835226		0.0060205
3794		0.834887		0.0328065
3795		0.831886		0.0077451
3796		0.832495		0.0120371
3797		0.832995		0.0143431
3798		0.832831		0.0163798
3799		0.833552		0.0161145
3800		0.833389		0.0158882
3801		0.833494		0.0165437
3802		0.833318		0.0163018
3803		0.833833		0.015935
3804		0.833541		0.0153575
3805		0.833685		0.0171875
3806		0.833084		0.0165008
3807		0.832784		0.0148386
3808		0.832948		0.0182371
3809		0.834622		0.0159662
3810		0.838211		0.0139022
3811		0.840888		0.0158804
3812		0.841099		0.00874007
3813		0.843662		0.0122946
3814		0.843904		0.00179483
3815		0.843588		0.00138124
3816		0.843779		0.00528306
3817		0.844123		0.000530647
3818		0.844517		1.56073e-05
3819		0.844579		0.00671502
3820		0.846229		0.000109251
3821		0.846389		0.000526745
3822		0.846335		0.00025752
3823		0.846659		1.17054e-05
3824		0.846815		0
3825		0.846807		6.63309e-05
3826		0.846983		0.000698425
3827		0.847236		5.85272e-05
3828		0.847322		0
3829		0.847677		0
3830		0.847736		0.000370672
3831		0.847954		0
3832		0.848056		0
3833		0.848087		0.000132662
3834		0.848633		8.97417e-05
3835		0.848477		0.000206796
3836		0.848489		0.0101174
3837		0.848496		0.00469778
3838		0.848375		0.00533768
3839		0.848336		0.0051621
3840		0.848329		0.00660967
3841		0.848372		0.00660187
3842		0.848407		0.00614926
3843		0.848282		0.00566543
3844		0.84829		0.0555814
3845		0.844002		0.00591125
3846		0.844056		0.0105115
3847		0.844442		0.00370672
3848		0.844926		0.00417104
3849		0.845262		0.00535719
3850		0.845582		0.00325411
3851		0.845913		0.00419055
3852		0.846081		0.00394473
3853		0.845894		0.00136954
3854		0.846413		0.00303171
3855		0.846202		0.00360528
3856		0.846194		0.00595417
3857		0.846081		0.00468218
3858		0.845418		0.00174411
3859		0.845192		0.0027937
3860		0.844969		0.00512308
3861		0.845293		0.000975454
3862		0.845188		0.0108978
3863		0.845469		0.00584492
3864		0.845289		0.0092473
3865		0.845235		0.00464706
3866		0.845262		0.00507626
3867		0.845203		0.00485776
3868		0.845379		0.013274
3869		0.845266		0.0582307
3870		0.842948		0.0296616
3871		0.842921		0.00972722
3872		0.843276		0.00955164
3873		0.843451		0.00894686
3874		0.843955		0.0152093
3875		0.844579		0.0136876
3876		0.845125		0.0103788
3877		0.845219		0.0139256
3878		0.845309		0.0195871
3879		0.84516		0.0234616
3880		0.845387		0.0252877
3881		0.845504		0.0291114
3882		0.845309		0.0279877
3883		0.844435		0.0291856
3884		0.844435		0.0225876
3885		0.844263		0.0143587
3886		0.844501		0.0158023
3887		0.843931		0.0134886
3888		0.843849		0.0116664
3889		0.843966		0.0131647
3890		0.844329		0.0143977
3891		0.844103		0.0208903
3892		0.844224		0.0222091
3893		0.843939		0.024203
3894		0.843576		0.1243
3895		0.841988		0.0282101
3896		0.841902		0.0291075
3897		0.842761		0.0445275
3898		0.843069		0.0441022
3899		0.84294		0.052577
3900		0.843553		0.0439032
3901		0.844193		0.0332083
3902		0.844041		0.0333683
3903		0.844466		0.0260992
3904		0.844782		0.02734
3905		0.844918		0.0206016
3906		0.845562		0.0240664
3907		0.845309		0.0316164
3908		0.845586		0.0187287
3909		0.845418		0.0166061
3910		0.845188		0.0279838
3911		0.845558		0.0196027
3912		0.845266		0.0135588
3913		0.845047		0.0183775
3914		0.844813		0.0157321
3915		0.844934		0.0163408
3916		0.84502		0.0161925
3917		0.844883		0.0168285
3918		0.844981		0.0222247
3919		0.845043		0.0602557
3920		0.843771		0.0213
3921		0.843978		0.0190448
3922		0.843849		0.0195637
3923		0.843822		0.0184634
3924		0.844236		0.0252643
3925		0.844345		0.0173631
3926		0.844095		0.0162862
3927		0.844193		0.0250536
3928		0.84447		0.0265128
3929		0.844575		0.0287017
3930		0.844243		0.0341526
3931		0.844321		0.0339692
3932		0.844044		0.0191891
3933		0.844677		0.017683
3934		0.844848		0.0190994
3935		0.844341		0.0150961
3936		0.844825		0.00996133
3937		0.844649		0.00978965
3938		0.844891		0.0156658
3939		0.844708		0.0174528
3940		0.844735		0.0108353
3941		0.844922		0.0174918
3942		0.844821		0.0137032
3943		0.844926		0.00950482
3944		0.844798		0.0357289
3945		0.843112		0.0149479
3946		0.843268		0.0101291
3947		0.843549		0.00503334
3948		0.843393		0.00726518
3949		0.843436		0.00470169
3950		0.843615		0.00164657
3951		0.84344		0.002583
3952		0.843678		0.00223574
3953		0.843693		0.00205235
3954		0.844536		0.00208357
3955		0.844567		0.00191579
3956		0.844825		0.00632874
3957		0.84484		0.0144406
3958		0.844653		0.010453
3959		0.845398		0.0174411
3960		0.8455		0.0232119
3961		0.845672		0.024121
3962		0.845508		0.021378
3963		0.845609		0.0241913
3964		0.845605		0.0244605
3965		0.845504		0.0102657
3966		0.845242		0.0134691
3967		0.845332		0.00922779
3968		0.845137		0.00454952
3969		0.845168		0.155343
3970		0.844829		0.00775291
3971		0.845133		0.00638727
3972		0.844766		0.0112372
3973		0.845032		0.00626241
3974		0.845121		0.00634825
3975		0.845145		0.00703497
3976		0.844981		0.00385499
3977		0.84527		0.00759683
3978		0.845188		0.0161457
3979		0.845078		0.0122673
3980		0.844895		0.0140738
3981		0.843884		0.0270474
3982		0.843849		0.018877
3983		0.842854		0.0187092
3984		0.843951		0.0208474
3985		0.843022		0.0159701
3986		0.842406		0.0154512
3987		0.8428		0.0170119
3988		0.842316		0.0143353
3989		0.843432		0.00949702
3990		0.843678		0.0180108
3991		0.844091		0.000948141
3992		0.844372		0.000612585
3993		0.844423		0.00285223
3994		0.844392		0.0381558
3995		0.843685		0.00235279
3996		0.844177		0.00428029
3997		0.844829		0.00135783
3998		0.844809		0.000819381
3999		0.844727		0.00424517
4000		0.844946		0.000788167
4001		0.845437		0.00255179
4002		0.84527		0.0066643
4003		0.845434		0.00475241
4004		0.84532		0.00394083
4005		0.844934		0.00231378
4006		0.845078		0.00307853
4007		0.845043		0.00247375
4008		0.845039		0.00169729
4009		0.844825		0.000397985
4010		0.844809		9.36436e-05
4011		0.844786		0.00337897
4012		0.844985		0.000909123
4013		0.845078		7.41345e-05
4014		0.84518		0.00449099
4015		0.845145		0.00824453
4016		0.845184		0.00369112
4017		0.845211		0.00965309
4018		0.845075		0.00807285
4019		0.845055		0.0512425
4020		0.843338		0.0295914
4021		0.843646		0.0186858
4022		0.843576		0.00825624
4023		0.843666		0.0185219
4024		0.844048		0.0198368
4025		0.843822		0.0158609
4026		0.844427		0.00950482
4027		0.844388		0.00802603
4028		0.844294		0.00682037
4029		0.844126		0.00971162
4030		0.844083		0.0156697
4031		0.844415		0.0118537
4032		0.844852		0.0147723
4033		0.844805		0.0216941
4034		0.844961		0.021421
4035		0.845117		0.0259471
4036		0.845028		0.02297
4037		0.844883		0.0202465
4038		0.84509		0.0221233
4039		0.845016		0.0173748
4040		0.844903		0.0114323
4041		0.845211		0.0124156
4042		0.845235		0.0111202
4043		0.845461		0.00109641
4044		0.845515		0.127859
4045		0.842086		0.00819381
4046		0.841602		0.000932534
4047		0.839054		0.00592686
4048		0.839487		0.00194701
4049		0.840587		0.00184946
4050		0.843167		0.00604391
4051		0.843315		0.00100277
4052		0.843639		6.63309e-05
4053		0.843662		0.000842792
4054		0.843873		0.000827185
4055		0.843514		2.34109e-05
4056		0.843705		0.00241913
4057		0.843202		0.000464316
4058		0.843284		0.000476021
4059		0.843607		0.00213039
4060		0.844013		0.00145928
4061		0.843955		0.00265323
4062		0.844017		0.00563422
4063		0.84397		0.00362088
4064		0.844263		0.00378866
4065		0.844216		0.0066721
4066		0.844591		0.00470169
4067		0.845121		0.00812748
4068		0.845391		0.0200904
4069		0.8455		0.056908
4070		0.842281		0.013629
4071		0.842765		0.00500603
4072		0.842726		0.00370282
4073		0.842827		0.0062429
4074		0.843057		0.00230597
4075		0.843436		0.00156463
4076		0.843674		0.00435833
4077		0.844048		0.00116274
4078		0.843982		0.000971552
4079		0.844087		0.00464316
4080		0.844169		0.00373404
4081		0.844446		0.000862301
4082		0.844403		0.0109017
4083		0.844087		0.00604001
4084		0.844169		0.0104842
4085		0.844263		0.00372623
4086		0.844341		0.00348042
4087		0.844314		0.00135393
4088		0.844481		0.00270786
4089		0.844517		0.00439344
4090		0.844185		0.00401887
4091		0.844439		0.00489288
4092		0.844517		0.00404618
4093		0.844271		4.292e-05
4094		0.844138		0.149596
4095		0.843924		0.00530647
4096		0.844165		0.00140075
4097		0.844821		0.00700376
4098		0.844856		0.00655115
4099		0.845422		0.00119396
4100		0.84532		0.011167
4101		0.845344		0.000671112
4102		0.845199		0.00103788
4103		0.844837		0.00641068
4104		0.844645		0.00396034
4105		0.844954		0.00347262
4106		0.844649		0.00371453
4107		0.844747		0.00262982
4108		0.844478		0.00200163
4109		0.844509		0.00566934
4110		0.844915		0.00199383
4111		0.844856		0.00340628
4112		0.844922		0.00561861
4113		0.84486		0.00551717
4114		0.844848		0.0064497
4115		0.844895		0.00413592
4116		0.844829		0.0021538
4117		0.844766		0.00716763
4118		0.845137		0.00419835
4119		0.845172		0.0851922
4120		0.843611		0.00932534
4121		0.843725		0.0126887
4122		0.843779		0.00419445
4123		0.843822		0.0103749
4124		0.843951		0.012439
4125		0.844415		0.0030122
4126		0.844165		0.00546644
4127		0.844333		0.0113738
